,img,colormap,dataset,arquitetura_cnn
GAF,MiddlePhalanxOutlineAgeGroup,plasma,1.0,googlenet
GAF,ShapesAll,plasma,0.8983333110809326,googlenet
GAF,DistalPhalanxTW,plasma,0.9424460530281068,googlenet
GAF,AllGestureWiimoteZ,plasma,0.6014285683631897,googlenet
GAF,Fish,plasma,0.959999978542328,googlenet
GAF,ECGFiveDays,plasma,0.6957026720046997,googlenet
GAF,AllGestureWiimoteY,plasma,0.5271428823471069,googlenet
GAF,RefrigerationDevices,plasma,0.5546666383743286,googlenet
GAF,DodgerLoopWeekend,plasma,0.9275362491607666,googlenet
GAF,MedicalImages,plasma,0.8289473652839661,googlenet
GAF,LargeKitchenAppliances,plasma,0.5573333501815796,googlenet
GAF,Earthquakes,plasma,0.6690647602081299,googlenet
GAF,GunPointOldVersusYoung,plasma,0.9873015880584716,googlenet
GAF,ItalyPowerDemand,plasma,0.9844509363174438,googlenet
GAF,InlineSkate,plasma,0.5618181824684143,googlenet
GAF,AllGestureWiimoteX,plasma,0.4071428477764129,googlenet
GAF,ShakeGestureWiimoteZ,plasma,0.6800000071525574,googlenet
GAF,ToeSegmentation1,plasma,0.6447368264198303,googlenet
GAF,SonyAIBORobotSurface2,plasma,0.6789087057113647,googlenet
GAF,CinCECGTorso,plasma,0.4565217494964599,googlenet
GAF,DiatomSizeReduction,plasma,0.983660101890564,googlenet
GAF,Adiac,plasma,0.9693094491958618,googlenet
GAF,GunPointAgeSpan,plasma,0.9556962251663208,googlenet
GAF,PickupGestureWiimoteZ,plasma,0.8999999761581421,googlenet
GAF,GunPointMaleVersusFemale,plasma,0.996835470199585,googlenet
GAF,CBF,plasma,0.648888885974884,googlenet
GAF,WormsTwoClass,plasma,0.6883116960525513,googlenet
GAF,SemgHandMovementCh2,plasma,0.3666666746139526,googlenet
GAF,SyntheticControl,plasma,0.9800000190734864,googlenet
GAF,Lightning7,plasma,0.7123287916183472,googlenet
GAF,Fungi,plasma,0.774193525314331,googlenet
GAF,OSULeaf,plasma,0.71074378490448,googlenet
GAF,FiftyWords,plasma,0.8703296780586243,googlenet
GAF,ScreenType,plasma,0.4639999866485595,googlenet
GAF,FreezerSmallTrain,plasma,0.988771915435791,googlenet
GAF,GestureMidAirD2,plasma,0.5230769515037537,googlenet
GAF,CricketZ,plasma,0.5076923370361328,googlenet
GAF,GestureMidAirD1,plasma,0.4615384638309479,googlenet
GAF,EthanolLevel,plasma,0.977999985218048,googlenet
GAF,PLAID,plasma,0.716946005821228,googlenet
GAF,ProximalPhalanxTW,plasma,0.985365867614746,googlenet
GAF,PigArtPressure,plasma,0.1634615361690521,googlenet
GAF,Rock,plasma,0.6399999856948853,googlenet
GAF,ArrowHead,plasma,0.8057143092155457,googlenet
GAF,Haptics,plasma,0.6883116960525513,googlenet
GAF,Trace,plasma,0.949999988079071,googlenet
GAF,Computers,plasma,0.6800000071525574,googlenet
GAF,Herring,plasma,0.8125,googlenet
GAF,Wine,plasma,0.6111111044883728,googlenet
GAF,Chinatown,plasma,0.9533527493476868,googlenet
GAF,BirdChicken,plasma,0.75,googlenet
GAF,SwedishLeaf,plasma,0.9664000272750854,googlenet
GAF,SemgHandGenderCh2,plasma,0.7699999809265137,googlenet
GAF,Worms,plasma,0.5714285969734192,googlenet
GAF,SemgHandSubjectCh2,plasma,0.5799999833106995,googlenet
GAF,EOGVerticalSignal,plasma,0.3784530460834503,googlenet
GAF,ToeSegmentation2,plasma,0.7384615540504456,googlenet
GAF,MoteStrain,plasma,0.8961661458015442,googlenet
GAF,SonyAIBORobotSurface1,plasma,0.5524126291275024,googlenet
GAF,GunPoint,plasma,0.9733333587646484,googlenet
GAF,GestureMidAirD3,plasma,0.2538461685180664,googlenet
GAF,ShapeletSim,plasma,0.5222222208976746,googlenet
GAF,Lightning2,plasma,1.0,googlenet
GAF,Plane,plasma,1.0,googlenet
GAF,Ham,plasma,0.6190476417541504,googlenet
GAF,HouseTwenty,plasma,0.7478991746902466,googlenet
GAF,DistalPhalanxOutlineAgeGroup,plasma,0.9928057789802552,googlenet
GAF,PowerCons,plasma,0.9444444179534912,googlenet
GAF,MiddlePhalanxOutlineCorrect,plasma,0.8900343775749207,googlenet
GAF-DIFF,Car,plasma,0.9666666388511658,googlenet
GAF-DIFF,MiddlePhalanxTW,plasma,0.9740259647369384,googlenet
GAF-DIFF,Meat,plasma,0.9666666388511658,googlenet
GAF-DIFF,FaceFour,plasma,0.8295454382896423,googlenet
GAF-DIFF,DodgerLoopGame,plasma,0.7681159377098083,googlenet
GAF-DIFF,CricketY,plasma,0.7666666507720947,googlenet
GAF-DIFF,PigAirwayPressure,plasma,0.2259615361690521,googlenet
GAF-DIFF,ACSF1,plasma,0.8500000238418579,googlenet
GAF-DIFF,CricketX,plasma,0.7179487347602844,googlenet
GAF-DIFF,SmallKitchenAppliances,plasma,0.4133333265781402,googlenet
GAF-DIFF,GesturePebbleZ1,plasma,0.9011628031730652,googlenet
GAF-DIFF,UMD,plasma,0.9861111044883728,googlenet
GAF-DIFF,InsectEPGSmallTrain,plasma,0.7831325531005859,googlenet
GAF-DIFF,ECG200,plasma,0.9800000190734864,googlenet
GAF-DIFF,PigCVP,plasma,0.3221153914928436,googlenet
GAF-DIFF,Strawberry,plasma,0.954054057598114,googlenet
GAF-DIFF,DistalPhalanxOutlineCorrect,plasma,0.9855072498321532,googlenet
GAF-DIFF,EOGHorizontalSignal,plasma,0.580110490322113,googlenet
GAF-DIFF,Symbols,plasma,0.976884424686432,googlenet
GAF-DIFF,DodgerLoopDay,plasma,0.4124999940395355,googlenet
GAF-DIFF,Beef,plasma,0.9333333373069764,googlenet
GAF-DIFF,OliveOil,plasma,0.9666666388511658,googlenet
GAF-DIFF,BeetleFly,plasma,0.6499999761581421,googlenet
GAF-DIFF,WordSynonyms,plasma,0.7931034564971924,googlenet
GAF-DIFF,SmoothSubspace,plasma,1.0,googlenet
GAF-DIFF,GesturePebbleZ2,plasma,0.8860759735107422,googlenet
GAF-DIFF,ProximalPhalanxOutlineAgeGroup,plasma,1.0,googlenet
GAF-DIFF,TwoLeadECG,plasma,0.9991220235824584,googlenet
GAF-DIFF,Coffee,plasma,1.0,googlenet
GAF-DIFF,ProximalPhalanxOutlineCorrect,plasma,0.9965635538101196,googlenet
GAF-DIFF,BME,plasma,1.0,googlenet
GAF-DIFF,MiddlePhalanxOutlineAgeGroup,plasma,1.0,googlenet
GAF-DIFF,ShapesAll,plasma,0.8799999952316284,googlenet
GAF-DIFF,DistalPhalanxTW,plasma,0.9424460530281068,googlenet
GAF-DIFF,AllGestureWiimoteZ,plasma,0.595714271068573,googlenet
GAF-DIFF,Fish,plasma,0.9714285731315612,googlenet
GAF-DIFF,ECGFiveDays,plasma,0.8977932929992676,googlenet
GAF-DIFF,AllGestureWiimoteY,plasma,0.6000000238418579,googlenet
GAF-DIFF,RefrigerationDevices,plasma,0.5706666707992554,googlenet
GAF-DIFF,DodgerLoopWeekend,plasma,0.9492753744125366,googlenet
GAF-DIFF,MedicalImages,plasma,0.8447368144989014,googlenet
GAF-DIFF,LargeKitchenAppliances,plasma,0.5519999861717224,googlenet
GAF-DIFF,Earthquakes,plasma,0.7410072088241577,googlenet
GAF-DIFF,GunPointOldVersusYoung,plasma,1.0,googlenet
GAF-DIFF,ItalyPowerDemand,plasma,0.9776481986045836,googlenet
GAF-DIFF,InlineSkate,plasma,0.6381818056106567,googlenet
GAF-DIFF,AllGestureWiimoteX,plasma,0.5542857050895691,googlenet
GAF-DIFF,ShakeGestureWiimoteZ,plasma,0.7799999713897705,googlenet
GAF-DIFF,ToeSegmentation1,plasma,0.8684210777282715,googlenet
GAF-DIFF,SonyAIBORobotSurface2,plasma,0.8216159343719482,googlenet
GAF-DIFF,CinCECGTorso,plasma,0.7014492750167847,googlenet
GAF-DIFF,DiatomSizeReduction,plasma,0.9901960492134094,googlenet
GAF-DIFF,Adiac,plasma,0.877237856388092,googlenet
GAF-DIFF,GunPointAgeSpan,plasma,0.9715189933776855,googlenet
GAF-DIFF,PickupGestureWiimoteZ,plasma,0.8799999952316284,googlenet
GAF-DIFF,GunPointMaleVersusFemale,plasma,0.996835470199585,googlenet
GAF-DIFF,CBF,plasma,0.9822221994400024,googlenet
GAF-DIFF,WormsTwoClass,plasma,0.6753246784210205,googlenet
GAF-DIFF,SemgHandMovementCh2,plasma,0.3866666555404663,googlenet
GAF-DIFF,SyntheticControl,plasma,0.993333339691162,googlenet
GAF-DIFF,Lightning7,plasma,0.7123287916183472,googlenet
GAF-DIFF,Fungi,plasma,0.7526881694793701,googlenet
GAF-DIFF,OSULeaf,plasma,0.9256198406219482,googlenet
GAF-DIFF,FiftyWords,plasma,0.8681318759918213,googlenet
GAF-DIFF,ScreenType,plasma,0.527999997138977,googlenet
GAF-DIFF,FreezerSmallTrain,plasma,0.996842086315155,googlenet
GAF-DIFF,GestureMidAirD2,plasma,0.6692307591438293,googlenet
GAF-DIFF,CricketZ,plasma,0.7435897588729858,googlenet
GAF-DIFF,GestureMidAirD1,plasma,0.6615384817123413,googlenet
GAF-DIFF,EthanolLevel,plasma,0.977999985218048,googlenet
GAF-DIFF,PLAID,plasma,0.8305400609970093,googlenet
GAF-DIFF,ProximalPhalanxTW,plasma,1.0,googlenet
GAF-DIFF,PigArtPressure,plasma,0.4759615361690521,googlenet
GAF-DIFF,Rock,plasma,0.699999988079071,googlenet
GAF-DIFF,ArrowHead,plasma,0.8914285898208618,googlenet
GAF-DIFF,Haptics,plasma,0.6883116960525513,googlenet
GAF-DIFF,Trace,plasma,1.0,googlenet
GAF-DIFF,Computers,plasma,0.6359999775886536,googlenet
GAF-DIFF,Herring,plasma,0.75,googlenet
GAF-DIFF,Wine,plasma,0.7777777910232544,googlenet
GAF-DIFF,Chinatown,plasma,0.9737609624862672,googlenet
GAF-DIFF,BirdChicken,plasma,0.8999999761581421,googlenet
GAF-DIFF,SwedishLeaf,plasma,0.9872000217437744,googlenet
GAF-DIFF,SemgHandGenderCh2,plasma,0.7300000190734863,googlenet
GAF-DIFF,Worms,plasma,0.7532467246055603,googlenet
GAF-DIFF,SemgHandSubjectCh2,plasma,0.5866666436195374,googlenet
GAF-DIFF,EOGVerticalSignal,plasma,0.4917127192020416,googlenet
GAF-DIFF,ToeSegmentation2,plasma,0.8846153616905212,googlenet
GAF-DIFF,MoteStrain,plasma,0.8873801827430725,googlenet
GAF-DIFF,SonyAIBORobotSurface1,plasma,0.8252911567687988,googlenet
CWT,Car,binary,0.8166666626930237,googlenet
CWT,MiddlePhalanxTW,binary,0.9675324559211732,googlenet
CWT,Meat,binary,0.9833333492279052,googlenet
CWT,FaceFour,binary,0.7840909361839294,googlenet
CWT,DodgerLoopGame,binary,0.8405796885490417,googlenet
CWT,CricketY,binary,0.7051281929016113,googlenet
CWT,PigAirwayPressure,binary,0.091346152126789,googlenet
CWT,ACSF1,binary,0.6800000071525574,googlenet
CWT,CricketX,binary,0.7076923251152039,googlenet
CWT,SmallKitchenAppliances,binary,0.7360000014305115,googlenet
CWT,GesturePebbleZ1,binary,0.854651153087616,googlenet
CWT,UMD,binary,0.8402777910232544,googlenet
CWT,InsectEPGSmallTrain,binary,0.827309250831604,googlenet
CWT,ECG200,binary,1.0,googlenet
CWT,PigCVP,binary,0.0865384638309478,googlenet
CWT,Strawberry,binary,0.9891892075538636,googlenet
CWT,DistalPhalanxOutlineCorrect,binary,1.0,googlenet
CWT,EOGHorizontalSignal,binary,0.450276255607605,googlenet
CWT,Symbols,binary,0.8723618388175964,googlenet
CWT,DodgerLoopDay,binary,0.5874999761581421,googlenet
CWT,Beef,binary,0.6000000238418579,googlenet
CWT,OliveOil,binary,1.0,googlenet
CWT,BeetleFly,binary,0.75,googlenet
CWT,WordSynonyms,binary,0.667711615562439,googlenet
CWT,SmoothSubspace,binary,0.9866666793823242,googlenet
CWT,GesturePebbleZ2,binary,0.8291139006614685,googlenet
CWT,ProximalPhalanxOutlineAgeGroup,binary,0.995121955871582,googlenet
CWT,TwoLeadECG,binary,0.9692713022232056,googlenet
CWT,Coffee,binary,1.0,googlenet
CWT,ProximalPhalanxOutlineCorrect,binary,1.0,googlenet
CWT,BME,binary,0.95333331823349,googlenet
CWT,MiddlePhalanxOutlineAgeGroup,binary,0.9935064911842346,googlenet
CWT,ShapesAll,binary,0.8183333277702332,googlenet
CWT,DistalPhalanxTW,binary,0.9496402740478516,googlenet
CWT,AllGestureWiimoteZ,binary,0.5742856860160828,googlenet
CWT,Fish,binary,0.8742856979370117,googlenet
CWT,ECGFiveDays,binary,0.8246225118637085,googlenet
CWT,AllGestureWiimoteY,binary,0.604285717010498,googlenet
CWT,RefrigerationDevices,binary,0.5093333125114441,googlenet
CWT,DodgerLoopWeekend,binary,0.9710144996643066,googlenet
CWT,MedicalImages,binary,0.8065789341926575,googlenet
CWT,LargeKitchenAppliances,binary,0.6026666760444641,googlenet
CWT,Earthquakes,binary,0.6906474828720093,googlenet
CWT,GunPointOldVersusYoung,binary,0.9746031761169434,googlenet
CWT,ItalyPowerDemand,binary,0.9747327566146852,googlenet
CWT,InlineSkate,binary,0.3345454633235931,googlenet
CWT,AllGestureWiimoteX,binary,0.6285714507102966,googlenet
CWT,ShakeGestureWiimoteZ,binary,0.800000011920929,googlenet
CWT,ToeSegmentation1,binary,0.907894730567932,googlenet
CWT,SonyAIBORobotSurface2,binary,0.885624349117279,googlenet
CWT,CinCECGTorso,binary,0.5710144639015198,googlenet
CWT,DiatomSizeReduction,binary,0.9052287340164183,googlenet
CWT,Adiac,binary,0.8951406478881836,googlenet
CWT,GunPointAgeSpan,binary,0.9556962251663208,googlenet
CWT,PickupGestureWiimoteZ,binary,0.6800000071525574,googlenet
CWT,GunPointMaleVersusFemale,binary,0.9841772317886353,googlenet
CWT,CBF,binary,0.9977777600288392,googlenet
CWT,WormsTwoClass,binary,0.6103895902633667,googlenet
CWT,SemgHandMovementCh2,binary,0.5711110830307007,googlenet
CWT,SyntheticControl,binary,0.9900000095367432,googlenet
CWT,Lightning7,binary,0.767123281955719,googlenet
CWT,Fungi,binary,0.725806474685669,googlenet
CWT,OSULeaf,binary,0.6115702390670776,googlenet
CWT,FiftyWords,binary,0.800000011920929,googlenet
CWT,ScreenType,binary,0.4133333265781402,googlenet
CWT,FreezerSmallTrain,binary,0.6666666865348816,googlenet
CWT,GestureMidAirD2,binary,0.5153846144676208,googlenet
CWT,CricketZ,binary,0.7076923251152039,googlenet
CWT,GestureMidAirD1,binary,0.5846154093742371,googlenet
CWT,EthanolLevel,binary,0.7620000243186951,googlenet
CWT,PLAID,binary,0.748603343963623,googlenet
CWT,ProximalPhalanxTW,binary,0.990243911743164,googlenet
CWT,PigArtPressure,binary,0.1538461595773697,googlenet
CWT,Rock,binary,0.3799999952316284,googlenet
CWT,ArrowHead,binary,0.7314285635948181,googlenet
CWT,Haptics,binary,0.4188311696052551,googlenet
CWT,Trace,binary,0.9800000190734864,googlenet
CWT,Computers,binary,0.5720000267028809,googlenet
CWT,Herring,binary,0.640625,googlenet
CWT,Wine,binary,1.0,googlenet
CWT,Chinatown,binary,0.9825072884559632,googlenet
CWT,BirdChicken,binary,0.75,googlenet
CWT,SwedishLeaf,binary,0.9631999731063844,googlenet
CWT,SemgHandGenderCh2,binary,0.8650000095367432,googlenet
CWT,Worms,binary,0.5844155550003052,googlenet
CWT,SemgHandSubjectCh2,binary,0.8088889122009277,googlenet
CWT,EOGVerticalSignal,binary,0.4116021990776062,googlenet
CWT,ToeSegmentation2,binary,0.8307692408561707,googlenet
CWT,MoteStrain,binary,0.835463285446167,googlenet
CWT,SonyAIBORobotSurface1,binary,0.7720465660095215,googlenet
CWT,GunPoint,binary,0.946666657924652,googlenet
CWT,GestureMidAirD3,binary,0.3153846263885498,googlenet
CWT,ShapeletSim,binary,0.5,googlenet
CWT,Lightning2,binary,1.0,googlenet
CWT,Plane,binary,0.9714285731315612,googlenet
CWT,Ham,binary,0.7523809671401978,googlenet
CWT,HouseTwenty,binary,0.8739495873451233,googlenet
CWT,DistalPhalanxOutlineAgeGroup,binary,0.9856114983558656,googlenet
CWT,PowerCons,binary,0.949999988079071,googlenet
CWT,MiddlePhalanxOutlineCorrect,binary,1.0,googlenet
MTF,Car,binary,0.5833333134651184,googlenet
MTF,MiddlePhalanxTW,binary,0.5194805264472961,googlenet
MTF,Meat,binary,0.9333333373069764,googlenet
MTF,FaceFour,binary,0.5227272510528564,googlenet
MTF,DodgerLoopGame,binary,0.6449275612831116,googlenet
MTF,CricketY,binary,0.410256415605545,googlenet
MTF,PigAirwayPressure,binary,0.125,googlenet
MTF,ACSF1,binary,0.3000000119209289,googlenet
MTF,CricketX,binary,0.3769230842590332,googlenet
MTF,SmallKitchenAppliances,binary,0.6346666812896729,googlenet
MTF,GesturePebbleZ1,binary,0.7674418687820435,googlenet
MTF,UMD,binary,0.6458333134651184,googlenet
MTF,InsectEPGSmallTrain,binary,0.694779098033905,googlenet
MTF,ECG200,binary,1.0,googlenet
MTF,PigCVP,binary,0.072115384042263,googlenet
MTF,Strawberry,binary,0.9216216206550598,googlenet
MTF,DistalPhalanxOutlineCorrect,binary,0.93478262424469,googlenet
GAF-DIFF,GunPoint,plasma,0.9866666793823242,googlenet
GAF-DIFF,GestureMidAirD3,plasma,0.3769230842590332,googlenet
GAF-DIFF,ShapeletSim,plasma,0.4888888895511627,googlenet
GAF-DIFF,Lightning2,plasma,1.0,googlenet
GAF-DIFF,Plane,plasma,0.9904761910438538,googlenet
GAF-DIFF,Ham,plasma,0.6285714507102966,googlenet
GAF-DIFF,HouseTwenty,plasma,0.848739504814148,googlenet
GAF-DIFF,DistalPhalanxOutlineAgeGroup,plasma,0.9928057789802552,googlenet
GAF-DIFF,PowerCons,plasma,0.949999988079071,googlenet
GAF-DIFF,MiddlePhalanxOutlineCorrect,plasma,1.0,googlenet
MTF-GAF-RP,Car,plasma,0.949999988079071,googlenet
MTF-GAF-RP,MiddlePhalanxTW,plasma,0.9870129823684692,googlenet
MTF-GAF-RP,Meat,plasma,0.9333333373069764,googlenet
MTF-GAF-RP,FaceFour,plasma,0.625,googlenet
MTF-GAF-RP,DodgerLoopGame,plasma,0.739130437374115,googlenet
MTF-GAF-RP,CricketY,plasma,0.7307692170143127,googlenet
MTF-GAF-RP,PigAirwayPressure,plasma,0.1875,googlenet
MTF-GAF-RP,ACSF1,plasma,0.8100000023841858,googlenet
MTF-GAF-RP,CricketX,plasma,0.699999988079071,googlenet
MTF-GAF-RP,SmallKitchenAppliances,plasma,0.3680000007152557,googlenet
MTF-GAF-RP,GesturePebbleZ1,plasma,0.854651153087616,googlenet
MTF-GAF-RP,UMD,plasma,0.9791666865348816,googlenet
MTF-GAF-RP,InsectEPGSmallTrain,plasma,0.8192771077156067,googlenet
MTF-GAF-RP,ECG200,plasma,1.0,googlenet
MTF-GAF-RP,PigCVP,plasma,0.2788461446762085,googlenet
MTF-GAF-RP,Strawberry,plasma,0.9621621370315552,googlenet
MTF-GAF-RP,DistalPhalanxOutlineCorrect,plasma,0.967391312122345,googlenet
MTF-GAF-RP,EOGHorizontalSignal,plasma,0.4585635364055633,googlenet
MTF-GAF-RP,Symbols,plasma,0.9728643298149108,googlenet
MTF-GAF-RP,DodgerLoopDay,plasma,0.4375,googlenet
MTF-GAF-RP,Beef,plasma,0.8333333134651184,googlenet
MTF-GAF-RP,OliveOil,plasma,1.0,googlenet
MTF-GAF-RP,BeetleFly,plasma,0.8999999761581421,googlenet
MTF-GAF-RP,WordSynonyms,plasma,0.7178683280944824,googlenet
MTF-GAF-RP,SmoothSubspace,plasma,0.993333339691162,googlenet
MTF-GAF-RP,GesturePebbleZ2,plasma,0.8354430198669434,googlenet
MTF-GAF-RP,ProximalPhalanxOutlineAgeGroup,plasma,1.0,googlenet
MTF-GAF-RP,TwoLeadECG,plasma,0.9991220235824584,googlenet
MTF-GAF-RP,Coffee,plasma,1.0,googlenet
MTF-GAF-RP,ProximalPhalanxOutlineCorrect,plasma,0.993127167224884,googlenet
MTF-GAF-RP,BME,plasma,0.9800000190734864,googlenet
MTF-GAF-RP,MiddlePhalanxOutlineAgeGroup,plasma,0.9935064911842346,googlenet
MTF-GAF-RP,ShapesAll,plasma,0.8966666460037231,googlenet
MTF-GAF-RP,DistalPhalanxTW,plasma,0.935251772403717,googlenet
MTF-GAF-RP,AllGestureWiimoteZ,plasma,0.6299999952316284,googlenet
MTF-GAF-RP,Fish,plasma,0.977142870426178,googlenet
MTF-GAF-RP,ECGFiveDays,plasma,0.815330982208252,googlenet
MTF-GAF-RP,AllGestureWiimoteY,plasma,0.4842857122421264,googlenet
MTF-GAF-RP,RefrigerationDevices,plasma,0.6399999856948853,googlenet
MTF-GAF-RP,DodgerLoopWeekend,plasma,0.95652174949646,googlenet
MTF-GAF-RP,MedicalImages,plasma,0.7947368621826172,googlenet
MTF-GAF-RP,LargeKitchenAppliances,plasma,0.54666668176651,googlenet
MTF-GAF-RP,Earthquakes,plasma,0.6978417038917542,googlenet
MTF-GAF-RP,GunPointOldVersusYoung,plasma,0.9809523820877076,googlenet
MTF-GAF-RP,ItalyPowerDemand,plasma,0.992225468158722,googlenet
MTF-GAF-RP,InlineSkate,plasma,0.4890909194946289,googlenet
MTF-GAF-RP,AllGestureWiimoteX,plasma,0.5014285445213318,googlenet
MTF-GAF-RP,ShakeGestureWiimoteZ,plasma,0.800000011920929,googlenet
MTF-GAF-RP,ToeSegmentation1,plasma,0.8815789222717285,googlenet
MTF-GAF-RP,SonyAIBORobotSurface2,plasma,0.8583420515060425,googlenet
MTF-GAF-RP,CinCECGTorso,plasma,0.6913043260574341,googlenet
MTF-GAF-RP,DiatomSizeReduction,plasma,0.9607843160629272,googlenet
MTF-GAF-RP,Adiac,plasma,0.9437339901924132,googlenet
MTF-GAF-RP,GunPointAgeSpan,plasma,0.9746835231781006,googlenet
MTF-GAF-RP,PickupGestureWiimoteZ,plasma,0.7799999713897705,googlenet
MTF-GAF-RP,GunPointMaleVersusFemale,plasma,0.9936708807945251,googlenet
MTF-GAF-RP,CBF,plasma,0.9900000095367432,googlenet
MTF-GAF-RP,WormsTwoClass,plasma,0.7142857313156128,googlenet
MTF-GAF-RP,SemgHandMovementCh2,plasma,0.3577777743339538,googlenet
MTF-GAF-RP,SyntheticControl,plasma,0.9900000095367432,googlenet
MTF-GAF-RP,Lightning7,plasma,0.6849315166473389,googlenet
MTF-GAF-RP,Fungi,plasma,0.7903226017951965,googlenet
MTF-GAF-RP,OSULeaf,plasma,0.8801652789115906,googlenet
MTF-GAF-RP,FiftyWords,plasma,0.8483516573905945,googlenet
MTF-GAF-RP,ScreenType,plasma,0.5306666493415833,googlenet
MTF-GAF-RP,FreezerSmallTrain,plasma,0.9929824471473694,googlenet
MTF-GAF-RP,GestureMidAirD2,plasma,0.6461538672447205,googlenet
MTF-GAF-RP,CricketZ,plasma,0.7461538314819336,googlenet
MTF-GAF-RP,GestureMidAirD1,plasma,0.5923076868057251,googlenet
MTF-GAF-RP,EthanolLevel,plasma,0.9679999947547911,googlenet
MTF-GAF-RP,PLAID,plasma,0.5046554803848267,googlenet
MTF-GAF-RP,ProximalPhalanxTW,plasma,1.0,googlenet
MTF-GAF-RP,PigArtPressure,plasma,0.4807692170143127,googlenet
MTF-GAF-RP,Rock,plasma,0.8399999737739563,googlenet
MTF-GAF-RP,ArrowHead,plasma,0.8514285683631897,googlenet
MTF-GAF-RP,Haptics,plasma,0.7532467246055603,googlenet
MTF-GAF-RP,Trace,plasma,1.0,googlenet
MTF-GAF-RP,Computers,plasma,0.5400000214576721,googlenet
MTF-GAF-RP,Herring,plasma,0.65625,googlenet
MTF-GAF-RP,Wine,plasma,0.8148148059844971,googlenet
MTF-GAF-RP,Chinatown,plasma,0.909621000289917,googlenet
MTF-GAF-RP,BirdChicken,plasma,0.8500000238418579,googlenet
MTF-GAF-RP,SwedishLeaf,plasma,0.9824000000953674,googlenet
MTF-GAF-RP,SemgHandGenderCh2,plasma,0.7200000286102295,googlenet
MTF-GAF-RP,Worms,plasma,0.649350643157959,googlenet
MTF-GAF-RP,SemgHandSubjectCh2,plasma,0.5933333039283752,googlenet
MTF-GAF-RP,EOGVerticalSignal,plasma,0.4475138187408447,googlenet
MTF-GAF-RP,ToeSegmentation2,plasma,0.7384615540504456,googlenet
MTF-GAF-RP,MoteStrain,plasma,0.8761980533599854,googlenet
MTF-GAF-RP,SonyAIBORobotSurface1,plasma,0.8336106538772583,googlenet
MTF-GAF-RP,GunPoint,plasma,1.0,googlenet
MTF-GAF-RP,GestureMidAirD3,plasma,0.3846153914928436,googlenet
MTF-GAF-RP,ShapeletSim,plasma,0.5055555701255798,googlenet
MTF-GAF-RP,Lightning2,plasma,1.0,googlenet
MTF-GAF-RP,Plane,plasma,0.9904761910438538,googlenet
MTF-GAF-RP,Ham,plasma,0.6761904954910278,googlenet
MTF-GAF-RP,HouseTwenty,plasma,0.8739495873451233,googlenet
MTF-GAF-RP,DistalPhalanxOutlineAgeGroup,plasma,0.971222996711731,googlenet
MTF-GAF-RP,PowerCons,plasma,0.9388889074325562,googlenet
MTF-GAF-RP,MiddlePhalanxOutlineCorrect,plasma,1.0,googlenet
GAF,Car,seismic,0.7833333611488342,googlenet
GAF,MiddlePhalanxTW,seismic,0.9740259647369384,googlenet
GAF,Meat,seismic,0.9166666865348816,googlenet
GAF,FaceFour,seismic,0.4772727191448211,googlenet
GAF,DodgerLoopGame,seismic,0.54347825050354,googlenet
GAF,CricketY,seismic,0.4615384638309479,googlenet
GAF,PigAirwayPressure,seismic,0.4326923191547394,googlenet
GAF,ACSF1,seismic,0.8999999761581421,googlenet
GAF,CricketX,seismic,0.4717948734760284,googlenet
GAF,SmallKitchenAppliances,seismic,0.4160000085830688,googlenet
GAF,GesturePebbleZ1,seismic,0.3779069781303406,googlenet
GAF,UMD,seismic,0.9791666865348816,googlenet
GAF,InsectEPGSmallTrain,seismic,0.7349397540092468,googlenet
GAF,ECG200,seismic,1.0,googlenet
GAF,PigCVP,seismic,0.4086538553237915,googlenet
GAF,Strawberry,seismic,0.9405405521392822,googlenet
GAF,DistalPhalanxOutlineCorrect,seismic,0.7463768124580383,googlenet
GAF,EOGHorizontalSignal,seismic,0.3425414264202118,googlenet
GAF,Symbols,seismic,0.9316582679748536,googlenet
GAF,DodgerLoopDay,seismic,0.3375000059604645,googlenet
GAF,Beef,seismic,0.8999999761581421,googlenet
GAF,OliveOil,seismic,0.9333333373069764,googlenet
GAF,BeetleFly,seismic,0.699999988079071,googlenet
GAF,WordSynonyms,seismic,0.7163009643554688,googlenet
GAF,SmoothSubspace,seismic,0.9866666793823242,googlenet
GAF,GesturePebbleZ2,seismic,0.3354430496692657,googlenet
GAF,ProximalPhalanxOutlineAgeGroup,seismic,1.0,googlenet
GAF,TwoLeadECG,seismic,1.0,googlenet
GAF,Coffee,seismic,0.8928571343421936,googlenet
GAF,ProximalPhalanxOutlineCorrect,seismic,0.9725086092948914,googlenet
GAF,BME,seismic,0.959999978542328,googlenet
GAF,MiddlePhalanxOutlineAgeGroup,seismic,1.0,googlenet
GAF,ShapesAll,seismic,0.928333342075348,googlenet
GAF,DistalPhalanxTW,seismic,0.8920863270759583,googlenet
GAF,AllGestureWiimoteZ,seismic,0.5600000023841858,googlenet
GAF,Fish,seismic,0.9200000166893004,googlenet
GAF,ECGFiveDays,seismic,0.6957026720046997,googlenet
GAF,AllGestureWiimoteY,seismic,0.4871428608894348,googlenet
GAF,RefrigerationDevices,seismic,0.5386666655540466,googlenet
GAF,DodgerLoopWeekend,seismic,0.8115941882133484,googlenet
GAF,MedicalImages,seismic,0.7921052575111389,googlenet
GAF,LargeKitchenAppliances,seismic,0.581333339214325,googlenet
