,img,colormap,dataset,arquitetura_cnn
RP,BME,seismic,0.3333333432674408,resnet50_tf
RP,MiddlePhalanxOutlineAgeGroup,seismic,0.2402597367763519,resnet50_tf
RP,Trace,seismic,0.1899999976158142,resnet50_tf
RP,InlineSkate,seismic,0.1545454561710357,resnet50_tf
RP,Symbols,seismic,0.2030150741338729,resnet50_tf
RP,GestureMidAirD2,seismic,0.0769230797886848,resnet50_tf
RP,SonyAIBORobotSurface2,seismic,0.676810085773468,resnet50_tf
RP,Earthquakes,seismic,0.7482014298439026,resnet50_tf
RP,ProximalPhalanxOutlineCorrect,seismic,0.6838487982749939,resnet50_tf
RP,Rock,seismic,0.1800000071525573,resnet50_tf
RP,OSULeaf,seismic,0.1322313994169235,resnet50_tf
RP,ECGFiveDays,seismic,0.5029035806655884,resnet50_tf
RP,CricketX,seismic,0.1538461595773697,resnet50_tf
RP,ACSF1,seismic,0.1700000017881393,resnet50_tf
RP,Chinatown,seismic,0.7259474992752075,resnet50_tf
RP,CricketZ,seismic,0.0743589773774147,resnet50_tf
RP,ToeSegmentation2,seismic,0.1846153885126114,resnet50_tf
RP,PigAirwayPressure,seismic,0.0192307699471712,resnet50_tf
RP,Herring,seismic,0.59375,resnet50_tf
RP,PigArtPressure,seismic,0.0192307699471712,resnet50_tf
RP,PLAID,seismic,0.1787709444761276,resnet50_tf
RP,MiddlePhalanxTW,seismic,0.1623376607894897,resnet50_tf
RP,BeetleFly,seismic,0.5,resnet50_tf
RP,DistalPhalanxOutlineCorrect,seismic,0.760869562625885,resnet50_tf
RP,EOGVerticalSignal,seismic,0.0828729271888732,resnet50_tf
RP,SmoothSubspace,seismic,0.3333333432674408,resnet50_tf
RP,SmallKitchenAppliances,seismic,0.3626666665077209,resnet50_tf
RP,GunPointMaleVersusFemale,seismic,0.5253164768218994,resnet50_tf
RP,DodgerLoopWeekend,seismic,0.260869562625885,resnet50_tf
RP,Adiac,seismic,0.0306905377656221,resnet50_tf
RP,SonyAIBORobotSurface1,seismic,0.4292845129966736,resnet50_tf
RP,CricketY,seismic,0.1410256475210189,resnet50_tf
RP,Wine,seismic,0.5,resnet50_tf
RP,PickupGestureWiimoteZ,seismic,0.1000000014901161,resnet50_tf
RP,GunPointOldVersusYoung,seismic,0.4761904776096344,resnet50_tf
RP,Fungi,seismic,0.0806451588869094,resnet50_tf
RP,ShapesAll,seismic,0.2866666615009308,resnet50_tf
RP,UMD,seismic,0.3402777910232544,resnet50_tf
RP,GunPoint,seismic,0.5066666603088379,resnet50_tf
RP,DiatomSizeReduction,seismic,0.3006536066532135,resnet50_tf
RP,GesturePebbleZ1,seismic,0.1569767445325851,resnet50_tf
RP,ToeSegmentation1,seismic,0.4736842215061188,resnet50_tf
RP,RefrigerationDevices,seismic,0.3333333432674408,resnet50_tf
RP,PowerCons,seismic,0.5,resnet50_tf
RP,WormsTwoClass,seismic,0.5714285969734192,resnet50_tf
RP,Worms,seismic,0.3246753215789795,resnet50_tf
RP,ScreenType,seismic,0.3333333432674408,resnet50_tf
RP,Fish,seismic,0.1371428519487381,resnet50_tf
RP,Lightning7,seismic,0.0958904102444648,resnet50_tf
RP,AllGestureWiimoteX,seismic,0.1000000014901161,resnet50_tf
RP,DodgerLoopGame,seismic,0.52173912525177,resnet50_tf
RP,HouseTwenty,seismic,0.5798319578170776,resnet50_tf
RP,ShapeletSim,seismic,0.5,resnet50_tf
RP,MedicalImages,seismic,0.101315788924694,resnet50_tf
RP,Meat,seismic,0.3333333432674408,resnet50_tf
RP,ArrowHead,seismic,0.3028571307659149,resnet50_tf
RP,Computers,seismic,0.5,resnet50_tf
RP,Coffee,seismic,0.5357142686843872,resnet50_tf
RP,Lightning2,seismic,1.0,resnet50_tf
RP,GesturePebbleZ2,seismic,0.2405063360929489,resnet50_tf
RP,EOGHorizontalSignal,seismic,0.0828729271888732,resnet50_tf
RP,FreezerSmallTrain,seismic,0.5,resnet50_tf
RP,CBF,seismic,0.3333333432674408,resnet50_tf
RP,LargeKitchenAppliances,seismic,0.3066666722297668,resnet50_tf
RP,GunPointAgeSpan,seismic,0.4936708807945251,resnet50_tf
RP,SyntheticControl,seismic,0.3033333420753479,resnet50_tf
RP,InsectEPGSmallTrain,seismic,0.4738955795764923,resnet50_tf
RP,SemgHandMovementCh2,seismic,0.1666666716337204,resnet50_tf
CWT,FaceFour,terrain,0.159090906381607,resnet50_tf
CWT,BirdChicken,terrain,0.5,resnet50_tf
CWT,ProximalPhalanxTW,terrain,0.195121943950653,resnet50_tf
CWT,CinCECGTorso,terrain,0.2485507279634475,resnet50_tf
CWT,Beef,terrain,0.2000000029802322,resnet50_tf
CWT,EthanolLevel,terrain,0.2479999959468841,resnet50_tf
CWT,MoteStrain,terrain,0.8690096139907837,resnet50_tf
CWT,GestureMidAirD1,terrain,0.0384615398943424,resnet50_tf
CWT,OliveOil,terrain,0.3000000119209289,resnet50_tf
CWT,ProximalPhalanxOutlineAgeGroup,terrain,0.4878048896789551,resnet50_tf
CWT,SemgHandGenderCh2,terrain,0.4099999964237213,resnet50_tf
CWT,Plane,terrain,0.2761904895305633,resnet50_tf
CWT,AllGestureWiimoteZ,terrain,0.1314285695552826,resnet50_tf
CWT,ItalyPowerDemand,terrain,0.5034013390541077,resnet50_tf
CWT,Car,terrain,0.3166666626930237,resnet50_tf
CWT,Haptics,terrain,0.1948051899671554,resnet50_tf
CWT,DistalPhalanxOutlineAgeGroup,terrain,0.4676258862018585,resnet50_tf
CWT,Strawberry,terrain,0.7783783674240112,resnet50_tf
CWT,ECG200,terrain,1.0,resnet50_tf
CWT,FiftyWords,terrain,0.0659340694546699,resnet50_tf
CWT,AllGestureWiimoteY,terrain,0.1000000014901161,resnet50_tf
CWT,GestureMidAirD3,terrain,0.0384615398943424,resnet50_tf
CWT,Ham,terrain,0.4952380955219269,resnet50_tf
CWT,SwedishLeaf,terrain,0.1136000007390976,resnet50_tf
CWT,DodgerLoopDay,terrain,0.1375000029802322,resnet50_tf
CWT,PigCVP,terrain,0.0144230769947171,resnet50_tf
CWT,ShakeGestureWiimoteZ,terrain,0.3400000035762787,resnet50_tf
CWT,MiddlePhalanxOutlineCorrect,terrain,0.993127167224884,resnet50_tf
CWT,DistalPhalanxTW,terrain,0.0935251787304878,resnet50_tf
CWT,WordSynonyms,terrain,0.0282131657004356,resnet50_tf
CWT,TwoLeadECG,terrain,0.4995610117912292,resnet50_tf
CWT,SemgHandSubjectCh2,terrain,0.1955555528402328,resnet50_tf
CWT,BME,terrain,0.3933333456516266,resnet50_tf
CWT,MiddlePhalanxOutlineAgeGroup,terrain,0.5714285969734192,resnet50_tf
CWT,Trace,terrain,0.2800000011920929,resnet50_tf
CWT,InlineSkate,terrain,0.1490909159183502,resnet50_tf
CWT,Symbols,terrain,0.157788947224617,resnet50_tf
CWT,GestureMidAirD2,terrain,0.0384615398943424,resnet50_tf
CWT,SonyAIBORobotSurface2,terrain,0.3830010592937469,resnet50_tf
CWT,Earthquakes,terrain,0.2517985701560974,resnet50_tf
CWT,ProximalPhalanxOutlineCorrect,terrain,0.9656357169151306,resnet50_tf
CWT,Rock,terrain,0.2800000011920929,resnet50_tf
CWT,OSULeaf,terrain,0.1322313994169235,resnet50_tf
CWT,ECGFiveDays,terrain,0.5029035806655884,resnet50_tf
CWT,CricketX,terrain,0.1076923087239265,resnet50_tf
CWT,ACSF1,terrain,0.1000000014901161,resnet50_tf
CWT,Chinatown,terrain,0.7259474992752075,resnet50_tf
CWT,CricketZ,terrain,0.1820512861013412,resnet50_tf
CWT,ToeSegmentation2,terrain,0.1846153885126114,resnet50_tf
CWT,PigAirwayPressure,terrain,0.0192307699471712,resnet50_tf
CWT,Herring,terrain,0.40625,resnet50_tf
CWT,PigArtPressure,terrain,0.0240384619683027,resnet50_tf
CWT,PLAID,terrain,0.2513966560363769,resnet50_tf
CWT,MiddlePhalanxTW,terrain,0.2857142984867096,resnet50_tf
CWT,BeetleFly,terrain,0.5,resnet50_tf
CWT,DistalPhalanxOutlineCorrect,terrain,0.760869562625885,resnet50_tf
CWT,EOGVerticalSignal,terrain,0.0828729271888732,resnet50_tf
CWT,SmoothSubspace,terrain,0.3400000035762787,resnet50_tf
CWT,SmallKitchenAppliances,terrain,0.3333333432674408,resnet50_tf
CWT,GunPointMaleVersusFemale,terrain,0.474683552980423,resnet50_tf
CWT,DodgerLoopWeekend,terrain,0.260869562625885,resnet50_tf
CWT,Adiac,terrain,0.0306905377656221,resnet50_tf
CWT,SonyAIBORobotSurface1,terrain,0.5707154870033264,resnet50_tf
CWT,CricketY,terrain,0.0846153870224952,resnet50_tf
CWT,Wine,terrain,0.5,resnet50_tf
CWT,PickupGestureWiimoteZ,terrain,0.1000000014901161,resnet50_tf
CWT,GunPointOldVersusYoung,terrain,0.4761904776096344,resnet50_tf
CWT,Fungi,terrain,0.1182795688509941,resnet50_tf
CWT,ShapesAll,terrain,0.675000011920929,resnet50_tf
CWT,UMD,terrain,0.3333333432674408,resnet50_tf
CWT,GunPoint,terrain,0.5066666603088379,resnet50_tf
CWT,DiatomSizeReduction,terrain,0.3986928164958954,resnet50_tf
CWT,GesturePebbleZ1,terrain,0.1686046570539474,resnet50_tf
CWT,FaceFour,binary,0.8863636255264282,alexnet
CWT,FaceFour,binary,0.8636363744735718,alexnet
CWT,BirdChicken,binary,0.6499999761581421,alexnet
CWT,ProximalPhalanxTW,binary,1.0,alexnet
CWT,CinCECGTorso,binary,0.5659420490264893,alexnet
CWT,Beef,binary,0.7666666507720947,alexnet
CWT,EthanolLevel,binary,0.3120000064373016,alexnet
CWT,MoteStrain,binary,0.8530351519584656,alexnet
CWT,GestureMidAirD1,binary,0.6000000238418579,alexnet
CWT,OliveOil,binary,1.0,alexnet
CWT,ProximalPhalanxOutlineAgeGroup,binary,1.0,alexnet
CWT,SemgHandGenderCh2,binary,0.846666693687439,alexnet
CWT,Plane,binary,0.9523809552192688,alexnet
CWT,AllGestureWiimoteZ,binary,0.5371428728103638,alexnet
CWT,ItalyPowerDemand,binary,0.9795918464660645,alexnet
CWT,Car,binary,0.7333333492279053,alexnet
CWT,Haptics,binary,0.4155844151973724,alexnet
CWT,DistalPhalanxOutlineAgeGroup,binary,0.4244604408740997,alexnet
CWT,Strawberry,binary,0.6432432532310486,alexnet
CWT,ECG200,binary,1.0,alexnet
CWT,FiftyWords,binary,0.0923076942563057,alexnet
CWT,AllGestureWiimoteY,binary,0.1000000014901161,alexnet
CWT,GestureMidAirD3,binary,0.0384615398943424,alexnet
CWT,Ham,binary,0.5142857432365417,alexnet
CWT,SwedishLeaf,binary,0.0527999997138977,alexnet
CWT,DodgerLoopDay,binary,0.1375000029802322,alexnet
CWT,PigCVP,binary,0.0192307699471712,alexnet
CWT,ShakeGestureWiimoteZ,binary,0.1000000014901161,alexnet
CWT,MiddlePhalanxOutlineCorrect,binary,0.5704467296600342,alexnet
CWT,DistalPhalanxTW,binary,0.3021582663059234,alexnet
CWT,WordSynonyms,binary,0.1253918558359146,alexnet
CWT,TwoLeadECG,binary,0.4995610117912292,alexnet
CWT,SemgHandSubjectCh2,binary,0.2000000029802322,alexnet
CWT,BME,binary,0.8733333349227905,alexnet
CWT,MiddlePhalanxOutlineAgeGroup,binary,1.0,alexnet
CWT,Trace,binary,0.959999978542328,alexnet
CWT,InlineSkate,binary,0.2981818318367004,alexnet
CWT,Symbols,binary,0.8894472122192383,alexnet
CWT,GestureMidAirD2,binary,0.5538461804389954,alexnet
CWT,SonyAIBORobotSurface2,binary,0.8835257291793823,alexnet
CWT,Earthquakes,binary,0.7482014298439026,alexnet
CWT,ProximalPhalanxOutlineCorrect,binary,1.0,alexnet
CWT,Rock,binary,0.7200000286102295,alexnet
CWT,OSULeaf,binary,0.5826446413993835,alexnet
CWT,ECGFiveDays,binary,0.8037165999412537,alexnet
CWT,CricketX,binary,0.6384615302085876,alexnet
CWT,ACSF1,binary,0.6600000262260437,alexnet
CWT,Chinatown,binary,0.9795918464660645,alexnet
CWT,CricketZ,binary,0.6000000238418579,alexnet
CWT,ToeSegmentation2,binary,0.807692289352417,alexnet
CWT,PigAirwayPressure,binary,0.081730768084526,alexnet
CWT,Herring,binary,0.5625,alexnet
CWT,PigArtPressure,binary,0.072115384042263,alexnet
CWT,PLAID,binary,0.6145251393318176,alexnet
CWT,MiddlePhalanxTW,binary,1.0,alexnet
CWT,BeetleFly,binary,0.699999988079071,alexnet
CWT,DistalPhalanxOutlineCorrect,binary,1.0,alexnet
CWT,EOGVerticalSignal,binary,0.4171270728111267,alexnet
CWT,SmoothSubspace,binary,0.9666666388511658,alexnet
CWT,SmallKitchenAppliances,binary,0.7360000014305115,alexnet
CWT,GunPointMaleVersusFemale,binary,0.9873417615890504,alexnet
CWT,DodgerLoopWeekend,binary,0.9710144996643066,alexnet
CWT,Adiac,binary,0.739130437374115,alexnet
CWT,SonyAIBORobotSurface1,binary,0.7304492592811584,alexnet
CWT,CricketY,binary,0.620512843132019,alexnet
CWT,Wine,binary,1.0,alexnet
CWT,PickupGestureWiimoteZ,binary,0.6000000238418579,alexnet
CWT,GunPointOldVersusYoung,binary,0.961904764175415,alexnet
CWT,Fungi,binary,0.7419354915618896,alexnet
CWT,ShapesAll,binary,0.7066666483879089,alexnet
CWT,UMD,binary,0.8125,alexnet
CWT,GunPoint,binary,0.946666657924652,alexnet
CWT,DiatomSizeReduction,binary,0.915032684803009,alexnet
CWT,GesturePebbleZ1,binary,0.819767415523529,alexnet
CWT,ToeSegmentation1,binary,0.780701756477356,alexnet
CWT,RefrigerationDevices,binary,0.5093333125114441,alexnet
CWT,PowerCons,binary,0.9166666865348816,alexnet
CWT,WormsTwoClass,binary,0.6233766078948975,alexnet
CWT,Worms,binary,0.5454545617103577,alexnet
CWT,ScreenType,binary,0.418666660785675,alexnet
CWT,Fish,binary,0.8799999952316284,alexnet
CWT,Lightning7,binary,0.8219178318977356,alexnet
CWT,AllGestureWiimoteX,binary,0.6157143115997314,alexnet
CWT,DodgerLoopGame,binary,0.9057971239089966,alexnet
CWT,HouseTwenty,binary,0.7226890921592712,alexnet
CWT,ShapeletSim,binary,0.5555555820465088,alexnet
CWT,MedicalImages,binary,0.7894737124443054,alexnet
CWT,Meat,binary,0.8833333253860474,alexnet
CWT,ArrowHead,binary,0.7828571200370789,alexnet
CWT,Computers,binary,0.5759999752044678,alexnet
CWT,Coffee,binary,1.0,alexnet
CWT,Lightning2,binary,1.0,alexnet
CWT,GesturePebbleZ2,binary,0.8164557218551636,alexnet
CWT,EOGHorizontalSignal,binary,0.3867403268814087,alexnet
CWT,FreezerSmallTrain,binary,0.6940351128578186,alexnet
CWT,CBF,binary,0.9900000095367432,alexnet
CWT,LargeKitchenAppliances,binary,0.6986666917800903,alexnet
CWT,GunPointAgeSpan,binary,0.9430379867553712,alexnet
CWT,SyntheticControl,binary,0.9800000190734864,alexnet
CWT,InsectEPGSmallTrain,binary,0.7710843086242676,alexnet
CWT,SemgHandMovementCh2,binary,0.6000000238418579,alexnet
CWT,FaceFour,plasma,0.875,alexnet
CWT,BirdChicken,plasma,0.75,alexnet
CWT,ProximalPhalanxTW,plasma,1.0,alexnet
CWT,CinCECGTorso,plasma,0.6108695864677429,alexnet
CWT,Beef,plasma,0.7666666507720947,alexnet
CWT,EthanolLevel,plasma,0.3039999902248382,alexnet
CWT,MoteStrain,plasma,0.8338658213615417,alexnet
CWT,GestureMidAirD1,plasma,0.5615384578704834,alexnet
CWT,OliveOil,plasma,1.0,alexnet
CWT,ProximalPhalanxOutlineAgeGroup,plasma,1.0,alexnet
CWT,SemgHandGenderCh2,plasma,0.8366666436195374,alexnet
CWT,Plane,plasma,0.9428571462631226,alexnet
CWT,AllGestureWiimoteZ,plasma,0.5699999928474426,alexnet
MTF,FaceFour,binary,0.6590909361839294,alexnet
MTF,BirdChicken,binary,0.6499999761581421,alexnet
MTF,ProximalPhalanxTW,binary,0.800000011920929,alexnet
MTF,CinCECGTorso,binary,0.6471014618873596,alexnet
MTF,Beef,binary,0.5,alexnet
MTF,EthanolLevel,binary,0.2560000121593475,alexnet
MTF,MoteStrain,binary,0.7539936304092407,alexnet
MTF,GestureMidAirD1,binary,0.3692307770252228,alexnet
MTF,OliveOil,binary,0.800000011920929,alexnet
MTF,ProximalPhalanxOutlineAgeGroup,binary,0.9121951460838318,alexnet
MTF,SemgHandGenderCh2,binary,0.6299999952316284,alexnet
MTF,Plane,binary,0.9333333373069764,alexnet
MTF,AllGestureWiimoteZ,binary,0.2442857176065445,alexnet
MTF,ItalyPowerDemand,binary,0.8600583076477051,alexnet
MTF,Car,binary,0.4833333194255829,alexnet
MTF,Haptics,binary,0.4253246784210205,alexnet
MTF,DistalPhalanxOutlineAgeGroup,binary,0.7410072088241577,alexnet
MTF,Strawberry,binary,0.9162161946296692,alexnet
MTF,ECG200,binary,1.0,alexnet
MTF,FiftyWords,binary,0.5208791494369507,alexnet
MTF,AllGestureWiimoteY,binary,0.2042857110500335,alexnet
MTF,GestureMidAirD3,binary,0.3307692408561706,alexnet
MTF,Ham,binary,0.5904762148857117,alexnet
MTF,SwedishLeaf,binary,0.7567999958992004,alexnet
MTF,DodgerLoopDay,binary,0.449999988079071,alexnet
MTF,PigCVP,binary,0.0432692319154739,alexnet
MTF,ShakeGestureWiimoteZ,binary,0.5799999833106995,alexnet
MTF,MiddlePhalanxOutlineCorrect,binary,0.9656357169151306,alexnet
MTF,DistalPhalanxTW,binary,0.6618704795837402,alexnet
MTF,WordSynonyms,binary,0.4106582999229431,alexnet
MTF,TwoLeadECG,binary,0.6663740277290344,alexnet
MTF,SemgHandSubjectCh2,binary,0.4399999976158142,alexnet
MTF,BME,binary,0.8866666555404663,alexnet
MTF,MiddlePhalanxOutlineAgeGroup,binary,0.7727272510528564,alexnet
MTF,Trace,binary,0.7699999809265137,alexnet
MTF,InlineSkate,binary,0.2309090942144394,alexnet
MTF,Symbols,binary,0.7939698696136475,alexnet
MTF,GestureMidAirD2,binary,0.3846153914928436,alexnet
MTF,SonyAIBORobotSurface2,binary,0.747114360332489,alexnet
MTF,Earthquakes,binary,0.7050359845161438,alexnet
MTF,ProximalPhalanxOutlineCorrect,binary,0.9965635538101196,alexnet
MTF,Rock,binary,0.5,alexnet
MTF,OSULeaf,binary,0.4917355477809906,alexnet
MTF,ECGFiveDays,binary,0.9036004543304444,alexnet
MTF,CricketX,binary,0.3179487287998199,alexnet
MTF,ACSF1,binary,0.2300000041723251,alexnet
MTF,Chinatown,binary,0.909621000289917,alexnet
MTF,CricketZ,binary,0.3128205239772796,alexnet
MTF,ToeSegmentation2,binary,0.6615384817123413,alexnet
MTF,PigAirwayPressure,binary,0.0769230797886848,alexnet
MTF,Herring,binary,0.53125,alexnet
MTF,PigArtPressure,binary,0.1009615361690521,alexnet
MTF,PLAID,binary,0.3612662851810455,alexnet
MTF,MiddlePhalanxTW,binary,0.5584415793418884,alexnet
MTF,BeetleFly,binary,0.550000011920929,alexnet
MTF,DistalPhalanxOutlineCorrect,binary,0.9710144996643066,alexnet
MTF,EOGVerticalSignal,binary,0.1464088410139084,alexnet
MTF,SmoothSubspace,binary,0.4933333396911621,alexnet
MTF,SmallKitchenAppliances,binary,0.5759999752044678,alexnet
MTF,GunPointMaleVersusFemale,binary,0.9145569801330566,alexnet
MTF,DodgerLoopWeekend,binary,0.9710144996643066,alexnet
MTF,Adiac,binary,0.2020460367202758,alexnet
MTF,SonyAIBORobotSurface1,binary,0.7970049977302551,alexnet
MTF,CricketY,binary,0.2923077046871185,alexnet
MTF,Wine,binary,0.5740740895271301,alexnet
MTF,PickupGestureWiimoteZ,binary,0.4799999892711639,alexnet
MTF,GunPointOldVersusYoung,binary,0.8984127044677734,alexnet
MTF,Fungi,binary,0.2634408473968506,alexnet
MTF,ShapesAll,binary,0.5116666555404663,alexnet
MTF,UMD,binary,0.5902777910232544,alexnet
MTF,GunPoint,binary,0.846666693687439,alexnet
MTF,DiatomSizeReduction,binary,0.5947712659835815,alexnet
MTF,GesturePebbleZ1,binary,0.75,alexnet
MTF,ToeSegmentation1,binary,0.6622806787490845,alexnet
MTF,RefrigerationDevices,binary,0.4799999892711639,alexnet
MTF,PowerCons,binary,0.8611111044883728,alexnet
MTF,WormsTwoClass,binary,0.701298713684082,alexnet
MTF,Worms,binary,0.6103895902633667,alexnet
MTF,ScreenType,binary,0.4320000112056732,alexnet
MTF,Fish,binary,0.668571412563324,alexnet
MTF,Lightning7,binary,0.534246563911438,alexnet
MTF,AllGestureWiimoteX,binary,0.2571428716182709,alexnet
MTF,DodgerLoopGame,binary,0.6304348111152649,alexnet
MTF,HouseTwenty,binary,0.6638655662536621,alexnet
MTF,ShapeletSim,binary,0.644444465637207,alexnet
MTF,MedicalImages,binary,0.5052631497383118,alexnet
MTF,Meat,binary,0.8166666626930237,alexnet
MTF,ArrowHead,binary,0.7085714340209961,alexnet
MTF,Computers,binary,0.5879999995231628,alexnet
MTF,Coffee,binary,0.9642857313156128,alexnet
MTF,Lightning2,binary,1.0,alexnet
MTF,GesturePebbleZ2,binary,0.6962025165557861,alexnet
MTF,EOGHorizontalSignal,binary,0.1657458543777465,alexnet
MTF,FreezerSmallTrain,binary,0.7901754379272461,alexnet
MTF,CBF,binary,0.8799999952316284,alexnet
MTF,LargeKitchenAppliances,binary,0.4639999866485595,alexnet
MTF,GunPointAgeSpan,binary,0.8765822649002075,alexnet
MTF,SyntheticControl,binary,0.9366666674613952,alexnet
MTF,InsectEPGSmallTrain,binary,0.6465863585472107,alexnet
MTF,SemgHandMovementCh2,binary,0.3155555427074432,alexnet
RP,FaceFour,binary,0.5909090638160706,alexnet
RP,BirdChicken,binary,0.75,alexnet
RP,ProximalPhalanxTW,binary,0.990243911743164,alexnet
RP,CinCECGTorso,binary,0.8804348111152649,alexnet
RP,Beef,binary,0.8999999761581421,alexnet
RP,EthanolLevel,binary,0.8619999885559082,alexnet
RP,MoteStrain,binary,0.8833865523338318,alexnet
RP,GestureMidAirD1,binary,0.4538461565971374,alexnet
RP,OliveOil,binary,0.9666666388511658,alexnet
RP,ProximalPhalanxOutlineAgeGroup,binary,0.9658536314964294,alexnet
RP,SemgHandGenderCh2,binary,0.6949999928474426,alexnet
RP,Plane,binary,0.9809523820877076,alexnet
RP,AllGestureWiimoteZ,binary,0.522857129573822,alexnet
RP,ItalyPowerDemand,binary,0.9533527493476868,alexnet
RP,Car,binary,0.8999999761581421,alexnet
RP,Haptics,binary,0.5616883039474487,alexnet
RP,DistalPhalanxOutlineAgeGroup,binary,0.9568345546722412,alexnet
RP,Strawberry,binary,0.945945918560028,alexnet
RP,ECG200,binary,1.0,alexnet
RP,FiftyWords,binary,0.7252747416496277,alexnet
RP,AllGestureWiimoteY,binary,0.3157142996788025,alexnet
RP,GestureMidAirD3,binary,0.3846153914928436,alexnet
RP,Ham,binary,0.6666666865348816,alexnet
RP,SwedishLeaf,binary,0.9696000218391418,alexnet
RP,DodgerLoopDay,binary,0.375,alexnet
RP,PigCVP,binary,0.1923076957464218,alexnet
RP,ShakeGestureWiimoteZ,binary,0.7200000286102295,alexnet
RP,MiddlePhalanxOutlineCorrect,binary,1.0,alexnet
RP,DistalPhalanxTW,binary,0.9856114983558656,alexnet
RP,WordSynonyms,binary,0.6990595459938049,alexnet
RP,TwoLeadECG,binary,0.9473221898078918,alexnet
RP,SemgHandSubjectCh2,binary,0.5533333420753479,alexnet
RP,BME,binary,0.993333339691162,alexnet
RP,MiddlePhalanxOutlineAgeGroup,binary,0.9350649118423462,alexnet
RP,Trace,binary,0.949999988079071,alexnet
RP,InlineSkate,binary,0.4618181884288788,alexnet
RP,Symbols,binary,0.8271356821060181,alexnet
RP,GestureMidAirD2,binary,0.6230769157409668,alexnet
RP,SonyAIBORobotSurface2,binary,0.7513116598129272,alexnet
RP,Earthquakes,binary,0.633093535900116,alexnet
RP,ProximalPhalanxOutlineCorrect,binary,1.0,alexnet
RP,Rock,binary,0.4799999892711639,alexnet
RP,OSULeaf,binary,0.8429751992225647,alexnet
RP,ECGFiveDays,binary,0.9732868671417236,alexnet
RP,CricketX,binary,0.607692301273346,alexnet
RP,ACSF1,binary,0.4000000059604645,alexnet
RP,Chinatown,binary,0.9737609624862672,alexnet
RP,CricketZ,binary,0.6820513010025024,alexnet
RP,ToeSegmentation2,binary,0.699999988079071,alexnet
RP,PigAirwayPressure,binary,0.1201923042535781,alexnet
RP,Herring,binary,0.53125,alexnet
RP,PigArtPressure,binary,0.2355769276618957,alexnet
RP,PLAID,binary,0.4171322286128998,alexnet
RP,MiddlePhalanxTW,binary,0.9870129823684692,alexnet
RP,BeetleFly,binary,0.75,alexnet
RP,DistalPhalanxOutlineCorrect,binary,0.989130437374115,alexnet
RP,EOGVerticalSignal,binary,0.3563535809516907,alexnet
RP,SmoothSubspace,binary,0.9800000190734864,alexnet
RP,SmallKitchenAppliances,binary,0.3733333349227905,alexnet
RP,GunPointMaleVersusFemale,binary,0.9873417615890504,alexnet
RP,DodgerLoopWeekend,binary,0.93478262424469,alexnet
RP,Adiac,binary,0.739130437374115,alexnet
RP,SonyAIBORobotSurface1,binary,0.801996648311615,alexnet
RP,CricketY,binary,0.6717948913574219,alexnet
RP,Wine,binary,0.7037037014961243,alexnet
RP,PickupGestureWiimoteZ,binary,0.6800000071525574,alexnet
RP,GunPointOldVersusYoung,binary,0.9555555582046508,alexnet
RP,Fungi,binary,0.6559139490127563,alexnet
RP,ShapesAll,binary,0.5099999904632568,alexnet
RP,UMD,binary,0.8333333134651184,alexnet
RP,GunPoint,binary,0.8133333325386047,alexnet
RP,DiatomSizeReduction,binary,0.915032684803009,alexnet
RP,GesturePebbleZ1,binary,0.7965116500854492,alexnet
RP,ToeSegmentation1,binary,0.6140350699424744,alexnet
RP,RefrigerationDevices,binary,0.4586666524410248,alexnet
RP,PowerCons,binary,0.9166666865348816,alexnet
RP,WormsTwoClass,binary,0.649350643157959,alexnet
RP,Worms,binary,0.5974025726318359,alexnet
RP,ScreenType,binary,0.3973333239555359,alexnet
RP,Fish,binary,0.9485714435577391,alexnet
RP,Lightning7,binary,0.6301369667053223,alexnet
RP,AllGestureWiimoteX,binary,0.4028571546077728,alexnet
RP,DodgerLoopGame,binary,0.6449275612831116,alexnet
RP,HouseTwenty,binary,0.831932783126831,alexnet
RP,ShapeletSim,binary,0.6000000238418579,alexnet
RP,MedicalImages,binary,0.7486842274665833,alexnet
RP,Meat,binary,0.800000011920929,alexnet
RP,ArrowHead,binary,0.7371428608894348,alexnet
RP,Computers,binary,0.5199999809265137,alexnet
RP,Coffee,binary,1.0,alexnet
RP,Lightning2,binary,1.0,alexnet
RP,GesturePebbleZ2,binary,0.6898733973503113,alexnet
RP,EOGHorizontalSignal,binary,0.3121547102928161,alexnet
RP,FreezerSmallTrain,binary,0.9957894682884216,alexnet
RP,CBF,binary,0.8755555748939514,alexnet
RP,LargeKitchenAppliances,binary,0.3893333375453949,alexnet
RP,GunPointAgeSpan,binary,0.905063271522522,alexnet
RP,SyntheticControl,binary,0.8666666746139526,alexnet
RP,InsectEPGSmallTrain,binary,0.6104417443275452,alexnet
RP,SemgHandMovementCh2,binary,0.3133333325386047,alexnet
CWT,ItalyPowerDemand,plasma,0.9766764044761658,alexnet
CWT,Car,plasma,0.75,alexnet
CWT,Haptics,plasma,0.4318181872367859,alexnet
CWT,DistalPhalanxOutlineAgeGroup,plasma,0.9928057789802552,alexnet
CWT,Strawberry,plasma,0.9837837815284728,alexnet
CWT,ECG200,plasma,1.0,alexnet
CWT,FiftyWords,plasma,0.7648351788520813,alexnet
CWT,AllGestureWiimoteY,plasma,0.5771428346633911,alexnet
CWT,GestureMidAirD3,plasma,0.3384615480899811,alexnet
