MTF,InlineSkate,binary,0.15272727608680725
MTF,ShapeletSim,binary,0.5
MTF,ShapeletSim,binary,0.5
MTF,SwedishLeaf,binary,0.6528000235557556
MTF,SwedishLeaf,binary,0.06719999760389328
MTF,Plane,binary,0.9809523820877075
MTF,Plane,binary,0.13333334028720856
MTF,Chinatown,binary,0.8658891916275024
MTF,Chinatown,binary,0.2740524709224701
MTF,Lightning2,binary,1.0
MTF,Lightning2,binary,1.0
MTF,FaceFour,binary,0.5795454382896423
MTF,FaceFour,binary,0.2954545319080353
MTF,ECG200,binary,1.0
MTF,ECG200,binary,1.0
MTF,GestureMidAirD1,binary,0.3769230842590332
MTF,GestureMidAirD1,binary,0.03846153989434242
MTF,Rock,binary,0.6000000238418579
MTF,Rock,binary,0.11999999731779099
MTF,Lightning7,binary,0.36986300349235535
MTF,Lightning7,binary,0.09589041024446487
MTF,TwoLeadECG,binary,0.7682177424430847
MTF,TwoLeadECG,binary,0.5004389882087708
MTF,ScreenType,binary,0.3786666691303253
MTF,ScreenType,binary,0.3333333432674408
MTF,Coffee,binary,0.7857142686843872
MTF,Coffee,binary,0.5357142686843872
MTF,SonyAIBORobotSurface2,binary,0.8373557329177856
MTF,SonyAIBORobotSurface2,binary,0.38300105929374695
MTF,GunPointMaleVersusFemale,binary,0.9398733973503113
MTF,GunPointMaleVersusFemale,binary,0.474683552980423
MTF,EOGHorizontalSignal,binary,0.11878453195095062
MTF,EOGHorizontalSignal,binary,0.08287292718887329
MTF,EOGVerticalSignal,binary,0.11049723625183105
MTF,EOGVerticalSignal,binary,0.08287292718887329
MTF,Strawberry,binary,0.8918918967247009
MTF,Strawberry,binary,0.6432432532310486
MTF,CricketY,binary,0.40512821078300476
MTF,CricketY,binary,0.08205128461122513
MTF,OliveOil,binary,0.7333333492279053
MTF,OliveOil,binary,0.4000000059604645
MTF,Herring,binary,0.53125
MTF,Herring,binary,0.59375
MTF,BirdChicken,binary,0.6499999761581421
MTF,BirdChicken,binary,0.5
MTF,WordSynonyms,binary,0.42006269097328186
MTF,WordSynonyms,binary,0.029780564829707146
MTF,ProximalPhalanxOutlineAgeGroup,binary,0.8926829099655151
